ReviewID,DW_BookID,Rating,DW_CustomerID,Date,DW_AuthorID,Key_For_RatingSummary
599130,BF374,5,6021,24/10/2021,HB302,2021BF374
611865,BF374,4,6183,24/08/2021,HB302,2021BF374
618870,BF374,3,6258,04/06/2023,HB302,2023BF374
620258,BF374,5,6260,27/05/2021,HB302,2021BF374
627342,BF374,5,6315,22/11/2023,HB302,2023BF374
628365,BF374,5,6348,30/10/2022,HB302,2022BF374
629061,BF374,4,6351,18/03/2021,HB302,2021BF374
628975,BF374,3,6364,07/12/2023,HB302,2023BF374
636448,BF374,5,6412,04/10/2022,HB302,2022BF374
640637,BF374,4,6443,07/07/2023,HB302,2023BF374
639559,BF374,4,6454,28/01/2021,HB302,2021BF374
664638,BF374,3,6684,16/04/2022,HB302,2022BF374
663888,BF374,4,6726,04/05/2022,HB302,2022BF374
670240,BF374,4,6742,08/04/2023,HB302,2023BF374
678730,BF374,4,6817,21/03/2022,HB302,2022BF374
678860,BF374,3,6848,05/04/2023,HB302,2023BF374
684032,BF374,4,6872,18/02/2022,HB302,2022BF374
695832,BF374,4,6990,05/10/2021,HB302,2021BF374
692864,BF374,4,6992,26/05/2021,HB302,2021BF374
712962,BF374,5,7191,06/07/2023,HB302,2023BF374
716237,BF374,4,7199,04/06/2022,HB302,2022BF374
726173,BF374,2,7334,29/12/2023,HB302,2023BF374
734650,BF374,5,7396,30/06/2022,HB302,2022BF374
738466,BF374,3,7450,21/05/2023,HB302,2023BF374
742241,BF374,1,7463,18/11/2023,HB302,2023BF374
739076,BF374,5,7466,04/11/2023,HB302,2023BF374
740080,BF374,3,7480,23/04/2023,HB302,2023BF374
743751,BF374,1,7488,12/01/2021,HB302,2021BF374
746646,BF374,4,7512,12/05/2023,HB302,2023BF374
756838,BF374,5,7606,18/08/2023,HB302,2023BF374
758941,BF374,3,7630,11/05/2023,HB302,2023BF374
756469,BF374,5,7633,29/05/2022,HB302,2022BF374
763741,BF374,5,7678,20/09/2021,HB302,2021BF374
760888,BF374,4,7696,25/06/2021,HB302,2021BF374
770852,BF374,5,7760,13/01/2023,HB302,2023BF374
767988,BF374,5,7767,12/07/2023,HB302,2023BF374
790662,BF374,4,7968,15/02/2021,HB302,2021BF374
792446,BF374,5,7970,28/12/2023,HB302,2023BF374
792376,BF374,4,7999,15/05/2021,HB302,2021BF374
795568,BF374,4,8023,18/02/2023,HB302,2023BF374
793985,BF374,3,8024,10/02/2023,HB302,2023BF374
803837,BF374,4,8075,12/06/2022,HB302,2022BF374
803172,BF374,5,8103,28/09/2023,HB302,2023BF374
803670,BF374,3,8106,12/12/2022,HB302,2022BF374
806386,BF374,5,8149,15/07/2021,HB302,2021BF374
810882,BF374,4,8190,14/06/2022,HB302,2022BF374
815572,BF374,4,8227,13/12/2022,HB302,2022BF374
817689,BF374,3,8265,26/05/2022,HB302,2022BF374
833675,BF374,4,8411,05/05/2021,HB302,2021BF374
840143,BF374,5,8444,16/09/2022,HB302,2022BF374
843480,BF374,1,8514,04/10/2023,HB302,2023BF374
847785,BF374,5,8562,09/09/2022,HB302,2022BF374
852374,BF374,5,8597,03/09/2021,HB302,2021BF374
863134,BF374,5,8665,01/11/2022,HB302,2022BF374
863156,BF374,5,8687,10/04/2021,HB302,2021BF374
865962,BF374,2,8721,26/04/2023,HB302,2023BF374
869336,BF374,2,8729,24/03/2021,HB302,2021BF374
880570,BF374,2,8875,08/10/2021,HB302,2021BF374
890834,BF374,5,8942,17/02/2022,HB302,2022BF374
899137,BF374,4,9028,04/11/2021,HB302,2021BF374
899383,BF374,4,9076,24/11/2022,HB302,2022BF374
905434,BF374,4,9088,08/12/2022,HB302,2022BF374
904171,BF374,5,9112,06/04/2023,HB302,2023BF374
906549,BF374,5,9114,17/10/2023,HB302,2023BF374
925263,BF374,4,9315,18/07/2022,HB302,2022BF374
928535,BF374,4,9320,06/11/2022,HB302,2022BF374
927384,BF374,4,9357,11/09/2023,HB302,2023BF374
931841,BF374,5,9359,16/08/2022,HB302,2022BF374
935842,BF374,5,9400,06/03/2022,HB302,2022BF374
938649,BF374,4,9435,03/08/2022,HB302,2022BF374
940736,BF374,4,9443,05/10/2021,HB302,2021BF374
939666,BF374,5,9462,13/10/2022,HB302,2022BF374
955342,BF374,4,9595,07/03/2023,HB302,2023BF374
958452,BF374,5,9636,27/06/2021,HB302,2021BF374
957588,BF374,4,9663,07/08/2022,HB302,2022BF374
959680,BF374,4,9676,16/09/2023,HB302,2023BF374
975640,BF374,4,9796,07/03/2021,HB302,2021BF374
976141,BF374,5,9802,11/04/2022,HB302,2022BF374
977531,BF374,3,9806,01/05/2022,HB302,2022BF374
977930,BF374,4,9809,22/09/2023,HB302,2023BF374
978741,BF374,3,9828,03/07/2023,HB302,2023BF374
978265,BF374,4,9847,18/03/2021,HB302,2021BF374
982753,BF374,5,9880,07/09/2023,HB302,2023BF374
985636,BF374,5,9892,02/10/2023,HB302,2023BF374
987438,BF374,4,9912,03/09/2022,HB302,2022BF374
994240,BF374,5,9982,19/08/2021,HB302,2021BF374
999286,BF374,4,10078,31/03/2021,HB302,2021BF374
1006558,BF374,3,10123,20/10/2022,HB302,2022BF374
1013853,BF374,3,10191,11/09/2022,HB302,2022BF374
1024669,BF374,3,10315,07/04/2021,HB302,2021BF374
1025881,BF374,5,10339,26/10/2021,HB302,2021BF374
1028962,BF374,5,10351,21/11/2021,HB302,2021BF374
1032245,BF374,5,10367,01/10/2022,HB302,2022BF374
1029974,BF374,5,10373,15/08/2022,HB302,2022BF374
1040948,BF374,5,10457,13/01/2023,HB302,2023BF374
1052152,BF374,4,10573,06/04/2021,HB302,2021BF374
1060470,BF374,3,10674,26/03/2022,HB302,2022BF374
1067333,BF374,4,10706,28/04/2023,HB302,2023BF374
1065854,BF374,5,10712,01/11/2021,HB302,2021BF374
1068590,BF374,5,10775,12/10/2022,HB302,2022BF374
1080532,BF374,5,10837,15/06/2022,HB302,2022BF374
1077968,BF374,3,10847,12/02/2021,HB302,2021BF374
1084552,BF374,5,10897,21/09/2023,HB302,2023BF374
1093489,BF374,5,11023,14/12/2022,HB302,2022BF374
1104641,BF374,2,11087,17/10/2021,HB302,2021BF374
1102465,BF374,4,11089,25/10/2022,HB302,2022BF374
1105258,BF374,5,11110,06/01/2021,HB302,2021BF374
1109934,BF374,5,11133,19/10/2023,HB302,2023BF374
1116553,BF374,5,11218,05/08/2021,HB302,2021BF374
1122330,BF374,4,11253,23/10/2023,HB302,2023BF374
1120982,BF374,5,11291,04/02/2022,HB302,2022BF374
1132030,BF374,3,11350,23/01/2021,HB302,2021BF374
1127790,BF374,5,11367,29/11/2021,HB302,2021BF374
1137242,BF374,5,11414,05/11/2021,HB302,2021BF374
1150952,BF374,5,11561,23/11/2022,HB302,2022BF374
1152841,BF374,3,11569,03/08/2023,HB302,2023BF374
1152464,BF374,4,11588,30/08/2022,HB302,2022BF374
1156046,BF374,4,11606,01/08/2023,HB302,2023BF374
1160274,BF374,5,11676,15/01/2022,HB302,2022BF374
1170436,BF374,5,11740,20/05/2022,HB302,2022BF374
1171274,BF374,4,11786,26/12/2021,HB302,2021BF374
1172671,BF374,5,11797,25/08/2021,HB302,2021BF374
1186078,BF374,1,11938,09/10/2022,HB302,2022BF374
1191875,BF374,5,11993,14/04/2023,HB302,2023BF374
1193775,BF374,1,12012,12/11/2022,HB302,2022BF374
1201746,BF374,2,12063,02/07/2023,HB302,2023BF374
1203247,BF374,2,12079,30/05/2023,HB302,2023BF374
1206338,BF374,4,12101,20/03/2022,HB302,2022BF374
1202982,BF374,5,12111,24/10/2021,HB302,2021BF374
1208968,BF374,5,12157,24/01/2021,HB302,2021BF374
1214560,BF374,4,12205,21/08/2021,HB302,2021BF374
1217557,BF374,3,12232,13/08/2023,HB302,2023BF374
1217768,BF374,5,12245,08/11/2022,HB302,2022BF374
1220244,BF374,4,12246,04/11/2023,HB302,2023BF374
1219580,BF374,4,12275,23/03/2023,HB302,2023BF374
1224990,BF374,5,12339,27/01/2022,HB302,2022BF374
1231875,BF374,1,12393,05/07/2023,HB302,2023BF374
1235959,BF374,4,12418,11/08/2022,HB302,2022BF374
1257372,BF374,4,12645,02/05/2021,HB302,2021BF374
1267441,BF374,1,12715,13/01/2021,HB302,2021BF374
1268543,BF374,3,12728,19/08/2022,HB302,2022BF374
1267876,BF374,5,12754,20/11/2023,HB302,2023BF374
1270568,BF374,4,12773,10/12/2021,HB302,2021BF374
1273546,BF374,3,12781,18/09/2021,HB302,2021BF374
1275341,BF374,4,12794,06/02/2022,HB302,2022BF374
1281480,BF374,5,12894,29/07/2022,HB302,2022BF374
1304348,BF374,5,13091,05/10/2022,HB302,2022BF374
1309832,BF374,3,13130,27/12/2021,HB302,2021BF374
1307281,BF374,2,13153,03/01/2023,HB302,2023BF374
1308780,BF374,2,13167,08/03/2022,HB302,2022BF374
1323832,BF374,5,13270,05/09/2022,HB302,2022BF374
1325432,BF374,5,13286,24/10/2021,HB302,2021BF374
1326446,BF374,5,13310,22/05/2021,HB302,2021BF374
1323490,BF374,3,13324,07/02/2021,HB302,2021BF374
1333282,BF374,4,13414,19/01/2021,HB302,2021BF374
1344739,BF374,5,13486,10/10/2021,HB302,2021BF374
1345072,BF374,5,13522,19/09/2022,HB302,2022BF374
1362454,BF374,3,13678,05/03/2022,HB302,2022BF374
1362462,BF374,3,13686,21/03/2021,HB302,2021BF374
1368577,BF374,5,13762,08/03/2021,HB302,2021BF374
1369080,BF374,4,13770,14/01/2022,HB302,2022BF374
1376144,BF374,4,13805,06/12/2021,HB302,2021BF374
1383682,BF374,5,13918,23/09/2023,HB302,2023BF374
1390854,BF374,5,13962,09/03/2022,HB302,2022BF374
1395734,BF374,5,13991,28/09/2021,HB302,2021BF374
1398745,BF374,5,14032,03/05/2023,HB302,2023BF374
1402186,BF374,4,14107,06/07/2021,HB302,2021BF374
1408242,BF374,5,14124,16/03/2023,HB302,2023BF374
1419448,BF374,4,14242,05/11/2021,HB302,2021BF374
1422739,BF374,5,14266,05/01/2022,HB302,2022BF374
1435669,BF374,3,14425,28/03/2021,HB302,2021BF374
1434385,BF374,5,14428,01/08/2023,HB302,2023BF374
1437871,BF374,5,14449,07/08/2021,HB302,2021BF374
1437582,BF374,4,14457,30/07/2022,HB302,2022BF374
1446489,BF374,2,14553,26/05/2022,HB302,2022BF374
1449087,BF374,5,14577,10/12/2022,HB302,2022BF374
1457152,BF374,4,14623,08/11/2021,HB302,2021BF374
1456676,BF374,4,14642,08/07/2023,HB302,2023BF374
1467431,BF374,4,14705,19/06/2023,HB302,2023BF374
1462588,BF374,5,14713,03/07/2022,HB302,2022BF374
1465361,BF374,5,14714,03/03/2021,HB302,2021BF374
1474030,BF374,5,14770,03/04/2021,HB302,2021BF374
1473143,BF374,5,14774,14/04/2022,HB302,2022BF374
1482837,BF374,4,14865,29/09/2023,HB302,2023BF374
1485059,BF374,4,14909,15/07/2021,HB302,2021BF374
1488157,BF374,5,14938,09/07/2021,HB302,2021BF374
1488062,BF374,5,14942,19/04/2023,HB302,2023BF374
1486387,BF374,3,14950,23/10/2021,HB302,2021BF374
1498046,BF374,4,15026,23/06/2021,HB302,2021BF374
1504350,BF374,1,15093,28/11/2022,HB302,2022BF374
1501487,BF374,2,15101,26/02/2021,HB302,2021BF374
1503977,BF374,5,15116,19/12/2023,HB302,2023BF374
1504079,BF374,5,15119,19/07/2022,HB302,2022BF374
1512167,BF374,4,15188,28/08/2023,HB302,2023BF374
1515857,BF374,5,15215,06/05/2021,HB302,2021BF374
1526255,BF374,5,15317,28/05/2021,HB302,2021BF374
1527273,BF374,3,15345,21/02/2022,HB302,2022BF374
1528077,BF374,2,15357,07/11/2023,HB302,2023BF374
1529879,BF374,3,15377,29/05/2022,HB302,2022BF374
1533067,BF374,5,15397,12/01/2023,HB302,2023BF374
1532086,BF374,5,15406,19/09/2021,HB302,2021BF374
1539582,BF374,5,15477,20/06/2021,HB302,2021BF374
1540888,BF374,3,15496,02/08/2021,HB302,2021BF374
1545060,BF374,2,15510,25/11/2023,HB302,2023BF374
1550830,BF374,4,15538,12/05/2023,HB302,2023BF374
1557551,BF374,3,15626,25/10/2021,HB302,2021BF374
1560568,BF374,4,15673,22/02/2022,HB302,2022BF374
1574452,BF374,4,15796,09/05/2021,HB302,2021BF374
1574980,BF374,2,15829,29/05/2023,HB302,2023BF374
1582033,BF374,3,15853,18/04/2022,HB302,2022BF374
1585256,BF374,5,15908,14/06/2023,HB302,2023BF374
1588830,BF374,4,15918,05/10/2023,HB302,2023BF374
1592275,BF374,3,15997,04/12/2021,HB302,2021BF374
1597937,BF374,4,16016,23/09/2022,HB302,2022BF374
1596479,BF374,3,16043,08/01/2023,HB302,2023BF374
1603933,BF374,5,16072,27/10/2023,HB302,2023BF374
1599782,BF374,4,16079,20/08/2023,HB302,2023BF374
1611751,BF374,4,16168,03/11/2022,HB302,2022BF374
1611676,BF374,5,16192,03/08/2023,HB302,2023BF374
1614980,BF374,5,16229,16/08/2021,HB302,2021BF374
1632234,BF374,4,16356,26/10/2021,HB302,2021BF374
1630782,BF374,5,16389,28/06/2023,HB302,2023BF374
1635040,BF374,5,16390,15/04/2021,HB302,2021BF374
1635734,BF374,4,16391,13/01/2023,HB302,2023BF374
1661672,BF374,4,16688,27/03/2022,HB302,2022BF374
1661184,BF374,4,16695,22/01/2022,HB302,2022BF374
1666745,BF374,5,16712,29/08/2023,HB302,2023BF374
1670931,BF374,4,16740,26/01/2023,HB302,2023BF374
1671533,BF374,5,16748,18/12/2021,HB302,2021BF374
1672256,BF374,5,16778,20/09/2022,HB302,2022BF374
1676031,BF374,4,16791,14/05/2022,HB302,2022BF374
1671980,BF374,5,16799,25/06/2021,HB302,2021BF374
1680746,BF374,3,16853,01/06/2022,HB302,2022BF374
1688046,BF374,5,16926,14/12/2021,HB302,2021BF374
1688876,BF374,4,16964,26/03/2023,HB302,2023BF374
1695071,BF374,5,17021,23/11/2023,HB302,2023BF374
1697460,BF374,4,17034,23/03/2023,HB302,2023BF374
1700035,BF374,5,17035,15/08/2022,HB302,2022BF374
1712445,BF374,4,17169,24/11/2022,HB302,2022BF374
1712055,BF374,4,17175,12/10/2022,HB302,2022BF374
1709388,BF374,5,17181,23/11/2022,HB302,2022BF374
1712373,BF374,4,17196,20/05/2023,HB302,2023BF374
1712079,BF374,5,17199,30/07/2023,HB302,2023BF374
1715267,BF374,4,17219,11/12/2023,HB302,2023BF374
1736671,BF374,5,17437,26/06/2022,HB302,2022BF374
1747860,BF374,4,17538,13/08/2023,HB302,2023BF374
1750169,BF374,5,17570,13/06/2023,HB302,2023BF374
1752469,BF374,5,17593,15/04/2021,HB302,2021BF374
1759051,BF374,4,17641,07/05/2023,HB302,2023BF374
1761649,BF374,4,17665,10/07/2021,HB302,2021BF374
1764835,BF374,5,17683,03/08/2022,HB302,2022BF374
1765237,BF374,5,17689,07/02/2022,HB302,2022BF374
1773135,BF374,5,17766,04/05/2021,HB302,2021BF374
1790546,BF374,4,17951,02/08/2021,HB302,2021BF374
1792936,BF374,4,17965,02/06/2023,HB302,2023BF374
1797488,BF374,5,18062,02/01/2021,HB302,2021BF374
1802162,BF374,5,18083,21/09/2021,HB302,2021BF374
1809144,BF374,5,18135,23/06/2023,HB302,2023BF374
1808179,BF374,5,18160,12/01/2023,HB302,2023BF374
1808379,BF374,4,18162,04/12/2023,HB302,2023BF374
1814067,BF374,3,18207,10/11/2023,HB302,2023BF374
1816667,BF374,3,18233,01/10/2023,HB302,2023BF374
1826830,BF374,5,18298,25/04/2022,HB302,2022BF374
1830934,BF374,4,18343,29/11/2021,HB302,2021BF374
1831272,BF374,5,18384,12/08/2023,HB302,2023BF374
1833685,BF374,3,18421,26/05/2021,HB302,2021BF374
1839190,BF374,5,18481,25/02/2022,HB302,2022BF374
1856767,BF374,4,18634,07/02/2022,HB302,2022BF374
1859951,BF374,2,18650,12/09/2022,HB302,2022BF374
1867852,BF374,4,18730,10/04/2022,HB302,2022BF374
1877290,BF374,2,18862,22/04/2021,HB302,2021BF374
1906851,BF374,5,19119,10/04/2021,HB302,2021BF374
1909045,BF374,1,19135,30/12/2021,HB302,2021BF374
1914230,BF374,4,19172,01/11/2022,HB302,2022BF374
1913277,BF374,5,19209,15/11/2022,HB302,2022BF374
1914074,BF374,3,19214,29/10/2023,HB302,2023BF374
1923757,BF374,5,19294,01/06/2021,HB302,2021BF374
1925261,BF374,4,19313,18/05/2022,HB302,2022BF374
1926462,BF374,5,19326,25/01/2023,HB302,2023BF374
1929370,BF374,5,19363,11/01/2021,HB302,2021BF374
1932843,BF374,4,19371,24/08/2023,HB302,2023BF374
1929685,BF374,5,19381,03/03/2022,HB302,2022BF374
1934045,BF374,4,19385,17/10/2022,HB302,2022BF374
1935887,BF374,5,19445,03/10/2021,HB302,2021BF374
1946950,BF374,4,19519,29/11/2023,HB302,2023BF374
1952871,BF374,3,19599,07/03/2022,HB302,2022BF374
1958156,BF374,3,19637,10/01/2022,HB302,2022BF374
1961652,BF374,5,19668,01/12/2023,HB302,2023BF374
1968055,BF374,3,19735,18/11/2021,HB302,2021BF374
1971043,BF374,5,19753,19/04/2023,HB302,2023BF374
1973965,BF374,3,19804,19/03/2021,HB302,2021BF374
1983140,BF374,5,19871,13/11/2021,HB302,2021BF374
1979885,BF374,3,19883,21/03/2023,HB302,2023BF374
1981281,BF374,4,19893,22/04/2023,HB302,2023BF374
1990434,BF374,4,19938,21/12/2023,HB302,2023BF374
2001830,BF374,5,20048,27/11/2023,HB302,2023BF374
1999383,BF374,5,20076,24/07/2022,HB302,2022BF374
2006350,BF374,5,20113,10/05/2023,HB302,2023BF374
2006263,BF374,3,20125,12/02/2021,HB302,2021BF374
2013555,BF374,5,20190,30/03/2021,HB302,2021BF374
2014865,BF374,4,20213,14/06/2021,HB302,2021BF374
2022782,BF374,5,20309,01/09/2021,HB302,2021BF374
2033956,BF374,4,20395,12/12/2022,HB302,2022BF374
2038434,BF374,3,20418,05/01/2022,HB302,2022BF374
2034189,BF374,3,20430,07/08/2021,HB302,2021BF374
2039165,BF374,3,20456,05/06/2021,HB302,2021BF374
2057440,BF374,5,20614,16/12/2021,HB302,2021BF374
2062755,BF374,3,20682,27/10/2023,HB302,2023BF374
2081453,BF374,4,20867,20/10/2023,HB302,2023BF374
2080390,BF374,3,20893,06/06/2023,HB302,2023BF374
2086346,BF374,3,20909,28/04/2022,HB302,2022BF374
2088579,BF374,5,20964,17/05/2023,HB302,2023BF374
2094885,BF374,4,21033,23/11/2021,HB302,2021BF374
2105864,BF374,4,21122,09/03/2021,HB302,2021BF374
2108783,BF374,4,21170,23/09/2022,HB302,2022BF374
2116747,BF374,3,21214,05/01/2023,HB302,2023BF374
2117770,BF374,4,21247,11/03/2021,HB302,2021BF374
2117084,BF374,5,21254,07/02/2022,HB302,2022BF374
2122152,BF374,3,21273,04/04/2021,HB302,2021BF374
2120382,BF374,5,21285,22/12/2023,HB302,2023BF374
2122464,BF374,2,21288,27/03/2023,HB302,2023BF374
2126630,BF374,5,21296,28/09/2022,HB302,2022BF374
2127482,BF374,5,21356,16/04/2022,HB302,2022BF374
2136771,BF374,4,21438,23/07/2022,HB302,2022BF374
2150940,BF374,1,21549,05/11/2022,HB302,2022BF374
2150546,BF374,4,21551,30/06/2021,HB302,2021BF374
2160368,BF374,5,21671,07/05/2023,HB302,2023BF374
2163554,BF374,3,21689,01/11/2023,HB302,2023BF374
2165687,BF374,3,21743,28/09/2023,HB302,2023BF374
2171532,BF374,5,21747,05/10/2022,HB302,2022BF374
2170660,BF374,3,21766,16/10/2021,HB302,2021BF374
2175343,BF374,4,21796,01/02/2023,HB302,2023BF374
2172784,BF374,4,21811,05/12/2021,HB302,2021BF374
2178934,BF374,5,21823,19/05/2023,HB302,2023BF374
2188443,BF374,2,21927,01/05/2023,HB302,2023BF374
2198653,BF374,4,22039,04/02/2023,HB302,2023BF374
2199746,BF374,4,22043,15/02/2023,HB302,2023BF374
2204677,BF374,4,22123,26/11/2023,HB302,2023BF374
2214361,BF374,5,22204,12/01/2021,HB302,2021BF374
2227762,BF374,3,22339,22/07/2023,HB302,2023BF374
2232582,BF374,4,22407,04/07/2023,HB302,2023BF374
2234180,BF374,4,22421,23/12/2023,HB302,2023BF374
2244263,BF374,5,22505,06/11/2021,HB302,2021BF374
2244072,BF374,5,22512,10/12/2023,HB302,2023BF374
2245086,BF374,5,22536,10/03/2022,HB302,2022BF374
2264982,BF374,5,22731,02/11/2021,HB302,2021BF374
2270148,BF374,4,22749,02/04/2022,HB302,2022BF374
2269269,BF374,4,22761,17/07/2021,HB302,2021BF374
2273163,BF374,3,22794,26/09/2023,HB302,2023BF374
2294244,BF374,4,22986,12/11/2022,HB302,2022BF374
2299535,BF374,5,23030,29/11/2021,HB302,2021BF374
2296671,BF374,4,23037,28/04/2023,HB302,2023BF374
2310369,BF374,4,23172,10/03/2022,HB302,2022BF374
2312954,BF374,5,23183,24/10/2022,HB302,2022BF374
2316141,BF374,2,23202,30/10/2022,HB302,2022BF374
2318646,BF374,4,23232,25/07/2022,HB302,2022BF374
2316690,BF374,5,23256,04/07/2022,HB302,2022BF374
2318870,BF374,4,23258,26/10/2022,HB302,2022BF374
2331848,BF374,5,23366,13/04/2021,HB302,2021BF374
2336240,BF374,4,23402,08/03/2023,HB302,2023BF374
2344479,BF374,4,23523,29/12/2021,HB302,2021BF374
2353875,BF374,5,23613,01/11/2022,HB302,2022BF374
2363646,BF374,5,23682,25/12/2023,HB302,2023BF374
2369690,BF374,5,23786,27/05/2022,HB302,2022BF374
2375151,BF374,5,23802,10/11/2021,HB302,2021BF374
2380882,BF374,1,23890,05/03/2023,HB302,2023BF374
2386957,BF374,5,23926,17/04/2023,HB302,2023BF374
2410856,BF374,5,24164,24/03/2023,HB302,2023BF374
2413641,BF374,5,24177,16/11/2022,HB302,2022BF374
2418186,BF374,4,24267,16/07/2021,HB302,2021BF374
2425255,BF374,3,24307,21/09/2021,HB302,2021BF374
2431170,BF374,4,24381,09/09/2022,HB302,2022BF374
2442779,BF374,4,24506,31/03/2023,HB302,2023BF374
2444575,BF374,4,24520,03/06/2023,HB302,2023BF374
2454037,BF374,5,24577,04/08/2022,HB302,2022BF374
2454848,BF374,5,24596,20/05/2023,HB302,2023BF374
2456765,BF374,4,24632,13/12/2021,HB302,2021BF374
2471080,BF374,4,24790,07/12/2022,HB302,2022BF374
2476954,BF374,5,24823,24/06/2021,HB302,2021BF374
2482469,BF374,5,24893,05/02/2022,HB302,2022BF374
2490460,BF374,5,24964,04/05/2021,HB302,2021BF374
2500981,BF374,5,25090,25/07/2023,HB302,2023BF374
2509681,BF374,4,25177,03/05/2022,HB302,2022BF374
2526173,BF374,4,25334,26/09/2022,HB302,2022BF374
2533451,BF374,5,25385,20/05/2023,HB302,2023BF374
2530186,BF374,5,25387,19/02/2023,HB302,2023BF374
2531277,BF374,4,25389,05/03/2021,HB302,2021BF374
2533881,BF374,5,25419,27/08/2021,HB302,2021BF374
2540452,BF374,3,25456,11/11/2022,HB302,2022BF374
2545286,BF374,5,25538,27/03/2022,HB302,2022BF374
2553440,BF374,4,25574,08/09/2022,HB302,2022BF374
2550482,BF374,5,25586,13/07/2021,HB302,2021BF374
2560634,BF374,2,25640,20/07/2023,HB302,2023BF374
2568635,BF374,5,25721,15/11/2023,HB302,2023BF374
2578075,BF374,4,25855,01/05/2022,HB302,2022BF374
2583486,BF374,5,25920,26/01/2021,HB302,2021BF374
2589663,BF374,3,25959,28/09/2023,HB302,2023BF374
2595048,BF374,4,25998,22/12/2022,HB302,2022BF374
2615771,BF374,4,26228,01/05/2022,HB302,2022BF374
2623047,BF374,5,26277,26/03/2023,HB302,2023BF374
2629156,BF374,4,26347,01/01/2022,HB302,2022BF374
2633277,BF374,3,26409,02/02/2021,HB302,2021BF374
2637647,BF374,5,26423,21/08/2023,HB302,2023BF374
2639539,BF374,4,26434,06/12/2021,HB302,2021BF374
2639666,BF374,3,26462,23/01/2022,HB302,2022BF374
2648476,BF374,4,26560,16/04/2021,HB302,2021BF374
2665747,BF374,5,26704,28/03/2023,HB302,2023BF374
2663088,BF374,4,26718,14/06/2022,HB302,2022BF374
2667369,BF374,5,26742,20/01/2023,HB302,2023BF374
2672447,BF374,4,26771,02/12/2023,HB302,2023BF374
2674967,BF374,3,26816,11/10/2022,HB302,2022BF374
2688045,BF374,2,26925,14/05/2021,HB302,2021BF374
2690557,BF374,5,26962,20/06/2022,HB302,2022BF374
2699179,BF374,5,27070,30/05/2021,HB302,2021BF374
2705233,BF374,5,27085,27/07/2023,HB302,2023BF374
2706133,BF374,5,27094,27/07/2022,HB302,2022BF374
2725654,BF374,5,27310,04/05/2022,HB302,2022BF374
2732661,BF374,5,27387,22/08/2021,HB302,2021BF374
2739145,BF374,5,27436,28/06/2023,HB302,2023BF374
2742334,BF374,4,27457,19/08/2021,HB302,2021BF374
2742272,BF374,5,27494,10/04/2023,HB302,2023BF374
2749354,BF374,5,27547,02/03/2022,HB302,2022BF374
2749370,BF374,3,27563,30/08/2023,HB302,2023BF374
2749773,BF374,1,27570,17/05/2021,HB302,2021BF374
2757086,BF374,4,27656,03/05/2021,HB302,2021BF374
2764253,BF374,4,27695,08/11/2023,HB302,2023BF374
2764787,BF374,3,27734,30/07/2022,HB302,2022BF374
2770941,BF374,4,27750,19/01/2023,HB302,2023BF374
2770289,BF374,3,27791,08/01/2021,HB302,2021BF374
2787646,BF374,3,27922,27/07/2022,HB302,2022BF374
2796870,BF374,5,28038,26/05/2021,HB302,2021BF374
2820632,BF374,3,28238,03/11/2022,HB302,2022BF374
2820664,BF374,5,28270,07/01/2023,HB302,2023BF374
2821569,BF374,4,28284,13/09/2021,HB302,2021BF374
2828582,BF374,4,28367,28/05/2022,HB302,2022BF374
2832644,BF374,3,28370,10/08/2023,HB302,2023BF374
2832482,BF374,5,28406,01/01/2022,HB302,2022BF374
2845238,BF374,4,28490,29/06/2022,HB302,2022BF374
2845648,BF374,3,28504,18/05/2021,HB302,2021BF374
2846464,BF374,4,28528,24/02/2022,HB302,2022BF374
2860838,BF374,4,28646,11/12/2022,HB302,2022BF374
2858566,BF374,5,28651,11/05/2023,HB302,2023BF374
2859755,BF374,4,28652,20/09/2023,HB302,2023BF374
2879759,BF374,5,28856,20/03/2021,HB302,2021BF374
2882637,BF374,4,28863,22/03/2022,HB302,2022BF374
2894844,BF374,1,28992,12/01/2021,HB302,2021BF374
2899148,BF374,5,29039,22/07/2021,HB302,2021BF374
2897269,BF374,5,29041,29/07/2023,HB302,2023BF374
2902764,BF374,5,29091,09/09/2022,HB302,2022BF374
2905936,BF374,5,29095,11/02/2023,HB302,2023BF374
2905751,BF374,5,29108,15/12/2023,HB302,2023BF374
2916976,BF374,4,29245,20/09/2022,HB302,2022BF374
2924237,BF374,5,29279,21/09/2021,HB302,2021BF374
2925450,BF374,1,29304,06/09/2022,HB302,2022BF374
2923379,BF374,5,29312,21/06/2021,HB302,2021BF374
2936143,BF374,5,29404,14/10/2021,HB302,2021BF374
2934368,BF374,4,29411,07/05/2022,HB302,2022BF374
2939045,BF374,3,29435,23/11/2023,HB302,2023BF374
2947437,BF374,4,29511,03/05/2021,HB302,2021BF374
2947490,BF374,4,29564,08/06/2022,HB302,2022BF374
2960654,BF374,3,29660,16/06/2023,HB302,2023BF374
2965477,BF374,2,29731,23/09/2021,HB302,2021BF374
2967478,BF374,3,29752,29/01/2021,HB302,2021BF374
2974831,BF374,5,29779,18/07/2022,HB302,2022BF374
2978750,BF374,5,29837,01/08/2023,HB302,2023BF374
2991571,BF374,5,29986,26/02/2022,HB302,2022BF374
2998051,BF374,5,30031,05/12/2021,HB302,2021BF374
